date,shift,team_leader,group,part_number,PO_number,qty_launched,shift_norm,PO_status,tube_fitting,QC_isual,QC_imension,QC_softness,QC_overlap,QC_rubber,OK_qty,scrap_softness,scrap_overlap,scrap_welding,scrap_deformation,scrap_holes,scrap_rubber,scrap_tube,total_scrap,scrap%,Break
2025-06-26,Morning,Alex,3,100005049.00.03,4000225,391,720,CLOSED,na,ok,ok,nok,nok,ok,388,1,1,1,0,0,0,0,3,"0,77",10:00-10:30
2025-06-26,Morning,Alex,3,100005051.00.04,4000225,391,720,CLOSED,na,ok,ok,nok,nok,ok,388,1,1,1,0,0,0,0,3,"0,77",10:00-10:30
2025-06-26,Morning,Alex,3,100005049.00.03,4000228,315,720,open,na,ok,ok,nok,ok,ok,314,1,0,0,0,0,0,0,1,"0,32",10:00-10:30
2025-06-26,Morning,Alex,3,100005051.00.04,4000228,315,720,open,na,ok,ok,nok,ok,ok,312,2,0,1,0,0,0,0,3,"0,95",10:00-10:30
2025-06-26,Afternoon,John,3,100005049.00.03,4000228,735,750,open,na,ok,ok,nok,nok,ok,731,2,1,0,0,1,0,0,4,"0,54",18:00-18:30
2025-06-26,Afternoon,John,3,100005051.00.04,4000228,735,750,open,na,ok,ok,nok,nok,ok,727,5,1,0,0,2,0,0,8,"1,09",18:00-18:30
2025-06-27,Morning,Alex,1,100005078.00.06,4000226,324,720,CLOSED,ok,ok,ok,nok,ok,ok,321,2,0,0,0,1,0,0,3,"0,93",10:00-10:30
2025-06-27,Morning,Alex,1,100005081.00.05,4000226,324,720,CLOSED,na,ok,ok,nok,nok,ok,321,2,1,0,0,0,0,0,3,"0,93",10:00-10:30
2025-06-27,Morning,Alex,1,100005058.00.05,4000226,324,720,CLOSED,na,ok,ok,nok,nok,ok,319,3,1,1,0,0,0,0,5,"1,54",10:00-10:30
2025-06-27,Morning,Alex,1,100005078.00.06,4000229,443,720,open,ok,ok,ok,nok,nok,ok,438,3,1,0,0,1,0,0,5,"1,13",10:00-10:30
2025-06-27,Morning,Alex,1,100005081.00.05,4000229,443,720,open,na,ok,ok,nok,nok,ok,438,3,1,0,0,1,0,0,5,"1,13",10:00-10:30
2025-06-27,Morning,Alex,1,100005058.00.05,4000229,443,720,open,na,ok,ok,nok,nok,ok,439,2,1,0,1,0,0,0,4,"0,9",10:00-10:30
2025-06-27,Afternoon,John,1,100005078.00.06,4000229,757,720,CLOSED,ok,ok,ok,nok,nok,ok,747,6,2,2,0,0,0,0,10,"1,32",18:00-18:30
2025-06-27,Afternoon,John,1,100005081.00.05,4000229,757,720,CLOSED,na,ok,ok,nok,nok,ok,751,3,1,2,0,0,0,0,6,"0,79",18:00-18:30
2025-06-27,Afternoon,John,1,100005058.00.05,4000229,757,720,CLOSED,na,ok,ok,nok,nok,ok,750,4,2,0,1,0,0,0,7,"0,92",18:00-18:30
2025-06-27,Afternoon,John,1,100005078.00.06,4000230,2,720,open,ok,ok,ok,ok,ok,ok,2,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-06-27,Afternoon,John,1,100005081.00.05,4000230,2,720,open,na,ok,ok,ok,ok,ok,2,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-06-27,Afternoon,John,1,100005058.00.05,4000230,2,720,open,na,ok,ok,ok,ok,ok,2,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-06-30,Morning,Alex,1,100005078.00.06,4000230,757,750,open,ok,ok,ok,nok,nok,ok,753,2,1,0,1,0,0,0,4,"0,53",10:00-10:30
2025-06-30,Morning,Alex,1,100005081.00.05,4000230,757,750,open,na,ok,ok,nok,nok,ok,752,3,1,1,0,0,0,0,5,"0,66",10:00-10:30
2025-06-30,Morning,Alex,1,100005058.00.05,4000230,757,750,open,na,ok,ok,nok,nok,ok,754,1,1,0,0,1,0,0,3,"0,4",10:00-10:30
2025-06-30,Afternoon,John,1,100005078.00.06,4000230,441,720,CLOSED,ok,ok,ok,nok,nok,ok,438,2,1,0,0,0,0,0,3,"0,68",18:00-18:30
2025-06-30,Afternoon,John,1,100005081.00.05,4000230,441,720,CLOSED,na,ok,ok,nok,nok,ok,435,3,2,1,0,0,0,0,6,"1,36",18:00-18:30
2025-06-30,Afternoon,John,1,100005058.00.05,4000230,441,720,CLOSED,na,ok,ok,nok,ok,ok,438,2,0,1,0,0,0,0,3,"0,68",18:00-18:30
2025-06-30,Afternoon,John,1,100005078.00.06,4000234,301,720,open,ok,ok,ok,nok,nok,ok,295,3,2,0,0,1,0,0,6,"1,99",18:00-18:30
2025-06-30,Afternoon,John,1,100005081.00.05,4000234,301,720,open,na,ok,ok,nok,nok,ok,296,3,1,1,0,0,0,0,5,"1,66",18:00-18:30
2025-06-30,Afternoon,John,1,100005058.00.05,4000234,301,720,open,na,ok,ok,nok,nok,ok,294,4,2,1,0,0,0,0,7,"2,33",18:00-18:30
2025-07-01,Morning,Alex,2,100005035.00.03,4000231,98,720,CLOSED,na,ok,ok,ok,nok,ok,97,0,1,0,0,0,0,0,1,"1,02",10:00-10:30
2025-07-01,Morning,Alex,2,100005039.00.04,4000231,98,720,CLOSED,na,ok,ok,nok,ok,ok,97,1,0,0,0,0,0,0,1,"1,02",10:00-10:30
2025-07-01,Morning,Alex,2,100005035.00.03,4000235,632,720,open,na,ok,ok,nok,nok,ok,628,2,1,0,0,1,0,0,4,"0,63",10:00-10:30
2025-07-01,Morning,Alex,2,100005039.00.04,4000235,632,720,open,na,ok,ok,nok,nok,ok,630,1,1,0,0,0,0,0,2,"0,32",10:00-10:30
2025-07-01,Afternoon,John,2,100005035.00.03,4000235,568,720,CLOSED,na,ok,ok,nok,nok,ok,563,3,1,0,1,0,0,0,5,"0,88",18:00-18:30
2025-07-01,Afternoon,John,2,100005039.00.04,4000235,568,720,CLOSED,na,ok,ok,nok,ok,ok,565,2,0,0,1,0,0,0,3,"0,53",18:00-18:30
2025-07-01,Afternoon,John,2,100005035.00.03,4000236,169,720,open,na,ok,ok,ok,ok,ok,169,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-07-01,Afternoon,John,2,100005039.00.04,4000236,169,720,open,na,ok,ok,nok,ok,ok,168,1,0,0,0,0,0,0,1,"0,59",18:00-18:30
2025-07-02,Morning,John,3,100005049.00.03,4000233,714,750,open,na,ok,ok,nok,nok,ok,709,3,1,0,0,1,0,0,5,"0,7",10:00-10:30
2025-07-02,Morning,John,3,100005051.00.04,4000233,714,750,open,na,ok,ok,nok,nok,ok,708,4,1,1,0,0,0,0,6,"0,84",10:00-10:30
2025-07-02,Afternoon,Alex,3,100005049.00.03,4000233,409,720,CLOSED,na,ok,ok,nok,ok,ok,407,1,0,0,0,1,0,0,2,"0,49",18:00-18:30
2025-07-02,Afternoon,Alex,3,100005051.00.04,4000233,409,720,CLOSED,na,ok,ok,nok,nok,ok,402,3,2,0,0,2,0,0,7,"1,71",18:00-18:30
2025-07-02,Afternoon,Alex,3,100005049.00.03,4000237,341,720,open,na,ok,ok,nok,nok,ok,337,2,1,0,0,1,0,0,4,"1,17",18:00-18:30
2025-07-02,Afternoon,Alex,3,100005051.00.04,4000237,341,720,open,na,ok,ok,nok,ok,ok,339,1,0,1,0,0,0,0,2,"0,59",18:00-18:30
2025-07-03,Morning,John,1,100005078.00.06,4000234,745,750,open,ok,ok,ok,nok,nok,ok,737,5,2,0,0,1,0,0,8,"1,07",10:00-10:30
2025-07-03,Morning,John,1,100005081.00.05,4000234,745,750,open,na,ok,ok,nok,nok,ok,739,3,2,0,0,1,0,0,6,"0,81",10:00-10:30
2025-07-03,Morning,John,1,100005058.00.05,4000234,745,750,open,na,ok,ok,nok,nok,ok,740,3,1,0,1,0,0,0,5,"0,67",10:00-10:30
2025-07-03,Afternoon,Alex,1,100005078.00.06,4000234,154,720,CLOSED,ok,ok,ok,ok,ok,ok,154,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-07-03,Afternoon,Alex,1,100005081.00.05,4000234,154,720,CLOSED,na,ok,ok,ok,ok,ok,154,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-07-03,Afternoon,Alex,1,100005058.00.05,4000234,154,720,CLOSED,na,ok,ok,ok,ok,ok,154,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-07-03,Afternoon,Alex,1,100005078.00.06,4000238,607,720,open,ok,ok,ok,nok,nok,ok,604,1,1,0,1,0,0,0,3,"0,49",18:00-18:30
2025-07-03,Afternoon,Alex,1,100005081.00.05,4000238,607,720,open,na,ok,ok,nok,nok,ok,600,4,2,1,0,0,0,0,7,"1,15",18:00-18:30
2025-07-03,Afternoon,Alex,1,100005058.00.05,4000238,607,720,open,na,ok,ok,nok,nok,ok,604,2,1,0,0,0,0,0,3,"0,49",18:00-18:30
2025-07-04,Morning,John,2,100005035.00.03,4000236,745,750,open,na,ok,ok,nok,nok,ok,739,3,1,2,0,0,0,0,6,"0,81",10:00-10:30
2025-07-04,Morning,John,2,100005039.00.04,4000236,745,750,open,na,ok,ok,nok,nok,ok,735,5,3,0,0,2,0,0,10,"1,34",10:00-10:30
2025-07-04,Afternoon,Alex,2,100005035.00.03,4000236,286,720,CLOSED,na,ok,ok,ok,ok,ok,285,0,0,0,1,0,0,0,1,"0,35",18:00-18:30
2025-07-04,Afternoon,Alex,2,100005039.00.04,4000236,286,720,CLOSED,na,ok,ok,nok,nok,ok,282,2,1,0,0,1,0,0,4,"1,4",18:00-18:30
2025-07-04,Afternoon,Alex,2,100005035.00.03,4000239,421,720,open,na,ok,ok,nok,nok,ok,419,1,1,0,0,0,0,0,2,"0,48",18:00-18:30
2025-07-04,Afternoon,Alex,2,100005039.00.04,4000239,421,720,open,na,ok,ok,nok,nok,ok,417,2,1,0,1,0,0,0,4,"0,95",18:00-18:30
2025-07-07,Morning,John,2,100005035.00.03,4000239,722,750,open,na,ok,ok,nok,nok,ok,717,3,1,0,0,1,0,0,5,"0,69",10:00-10:30
2025-07-07,Morning,John,2,100005039.00.04,4000239,722,750,open,na,ok,ok,nok,nok,ok,708,9,3,0,0,2,0,0,14,"1,94",10:00-10:30
2025-07-07,Afternoon,Alex,2,100005035.00.03,4000239,57,720,CLOSED,na,ok,ok,nok,ok,ok,56,1,0,0,0,0,0,0,1,"1,75",18:00-18:30
2025-07-07,Afternoon,Alex,2,100005039.00.04,4000239,57,720,CLOSED,na,ok,ok,nok,ok,ok,56,1,0,0,0,0,0,0,1,"1,75",18:00-18:30
2025-07-07,Afternoon,Alex,2,100005035.00.03,4000242,686,720,open,na,ok,ok,nok,nok,ok,672,6,3,0,5,0,0,0,14,"2,04",18:00-18:30
2025-07-07,Afternoon,Alex,2,100005039.00.04,4000242,686,720,open,na,ok,ok,nok,nok,ok,678,5,1,2,0,0,0,0,8,"1,17",18:00-18:30
2025-07-08,Morning,John,3,100005049.00.03,4000240,614,720,CLOSED,na,ok,ok,nok,nok,ok,612,1,1,0,0,0,0,0,2,"0,33",10:00-10:30
2025-07-08,Morning,John,3,100005051.00.04,4000240,614,720,CLOSED,na,ok,ok,nok,nok,ok,606,5,2,1,0,0,0,0,8,"1,3",10:00-10:30
2025-07-08,Morning,John,3,100005049.00.03,4000243,133,720,open,na,ok,ok,nok,ok,ok,132,1,0,0,0,0,0,0,1,"0,75",10:00-10:30
2025-07-08,Morning,John,3,100005051.00.04,4000243,133,720,open,na,ok,ok,nok,nok,ok,131,1,1,0,0,0,0,0,2,"1,5",10:00-10:30
2025-07-08,Afternoon,Alex,3,100005049.00.03,4000243,745,750,open,na,ok,ok,nok,nok,ok,731,9,2,0,0,3,0,0,14,"1,88",18:00-18:30
2025-07-08,Afternoon,Alex,3,100005051.00.04,4000243,745,750,open,na,ok,ok,nok,nok,ok,740,3,1,0,0,1,0,0,5,"0,67",18:00-18:30
2025-07-09,Morning,Alex,1,100005078.00.06,4000241,295,720,CLOSED,ok,ok,ok,nok,nok,ok,293,1,1,0,0,0,0,0,2,"0,68",10:00-10:30
2025-07-09,Morning,Alex,1,100005081.00.05,4000241,295,720,CLOSED,na,ok,ok,nok,ok,ok,293,1,0,0,1,0,0,0,2,"0,68",10:00-10:30
2025-07-09,Morning,Alex,1,100005058.00.05,4000241,295,720,CLOSED,na,ok,ok,nok,nok,ok,289,4,1,0,0,1,0,0,6,"2,03",10:00-10:30
2025-07-09,Morning,Alex,1,100005078.00.06,4000244,444,720,open,ok,ok,ok,nok,nok,ok,440,2,1,0,1,0,0,0,4,"0,9",10:00-10:30
2025-07-09,Morning,Alex,1,100005081.00.05,4000244,444,720,open,na,ok,ok,nok,nok,ok,439,3,1,1,0,0,0,0,5,"1,13",10:00-10:30
2025-07-09,Morning,Alex,1,100005058.00.05,4000244,444,720,open,na,ok,ok,nok,nok,ok,439,3,1,1,0,0,0,0,5,"1,13",10:00-10:30
2025-07-09,Afternoon,John,1,100005078.00.06,4000244,738,750,open,ok,ok,ok,nok,nok,ok,725,7,3,3,0,0,0,0,13,"1,76",18:00-18:30
2025-07-09,Afternoon,John,1,100005081.00.05,4000244,738,750,open,na,ok,ok,nok,nok,ok,733,3,1,1,0,0,0,0,5,"0,68",18:00-18:30
2025-07-09,Afternoon,John,1,100005058.00.05,4000244,738,750,open,na,ok,ok,nok,nok,ok,727,7,2,0,2,0,0,0,11,"1,49",18:00-18:30
2025-07-10,Morning,Alex,2,100005035.00.03,4000242,514,720,CLOSED,na,ok,ok,nok,nok,ok,510,2,1,1,0,0,0,0,4,"0,78",10:00-10:30
2025-07-10,Morning,Alex,2,100005039.00.04,4000242,514,720,CLOSED,na,ok,ok,nok,nok,ok,504,5,3,0,2,0,0,0,10,"1,95",10:00-10:30
2025-07-10,Morning,Alex,2,100005035.00.03,4000245,209,720,open,na,ok,ok,nok,ok,ok,208,1,0,0,0,0,0,0,1,"0,48",10:00-10:30
2025-07-10,Morning,Alex,2,100005039.00.04,4000245,209,720,open,na,ok,ok,ok,nok,ok,208,0,1,0,0,0,0,0,1,"0,48",10:00-10:30
2025-07-10,Afternoon,John,2,100005035.00.03,4000245,750,750,open,na,ok,ok,nok,nok,ok,742,4,2,0,0,2,0,0,8,"1,07",18:00-18:30
2025-07-10,Afternoon,John,2,100005039.00.04,4000245,750,750,open,na,ok,ok,nok,nok,ok,737,8,2,0,3,0,0,0,13,"1,73",18:00-18:30
2025-07-11,Morning,Alex,3,100005049.00.03,4000243,322,720,CLOSED,na,ok,ok,nok,nok,ok,318,2,1,1,0,0,0,0,4,"1,24",10:00-10:30
2025-07-11,Morning,Alex,3,100005051.00.04,4000243,322,720,CLOSED,na,ok,ok,nok,nok,ok,316,3,1,0,2,0,0,0,6,"1,86",10:00-10:30
2025-07-11,Morning,Alex,3,100005049.00.03,4000246,427,720,open,na,ok,ok,nok,nok,ok,425,1,1,0,0,0,0,0,2,"0,47",10:00-10:30
2025-07-11,Morning,Alex,3,100005051.00.04,4000246,427,720,open,na,ok,ok,nok,nok,ok,421,3,1,0,2,0,0,0,6,"1,41",10:00-10:30
2025-07-11,Afternoon,John,3,100005049.00.03,4000246,725,750,open,na,ok,ok,nok,nok,ok,721,2,1,0,1,0,0,0,4,"0,55",18:00-18:30
2025-07-11,Afternoon,John,3,100005051.00.04,4000246,725,750,open,na,ok,ok,nok,nok,ok,717,5,2,0,1,0,0,0,8,"1,1",18:00-18:30
2025-07-14,Morning,Alex,3,100005049.00.03,4000246,48,720,CLOSED,na,ok,ok,nok,nok,ok,46,1,1,0,0,0,0,0,2,"4,17",10:00-10:30
2025-07-14,Morning,Alex,3,100005051.00.04,4000246,48,720,CLOSED,na,ok,ok,ok,ok,ok,48,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-07-14,Morning,Alex,3,100005049.00.03,4000251,700,720,open,na,ok,ok,nok,nok,ok,692,4,2,0,0,2,0,0,8,"1,14",10:00-10:30
2025-07-14,Morning,Alex,3,100005051.00.04,4000251,700,720,open,na,ok,ok,nok,nok,ok,695,3,1,1,0,0,0,0,5,"0,71",10:00-10:30
2025-07-14,Afternoon,John,3,100005049.00.03,4000251,500,720,CLOSED,na,ok,ok,nok,nok,ok,492,5,1,0,2,0,0,0,8,"1,6",18:00-18:30
2025-07-14,Afternoon,John,3,100005051.00.04,4000251,500,720,CLOSED,na,ok,ok,nok,nok,ok,496,2,1,0,0,1,0,0,4,"0,8",18:00-18:30
2025-07-14,Afternoon,John,3,100005049.00.03,4000252,237,720,open,na,ok,ok,ok,ok,ok,237,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-07-14,Afternoon,John,3,100005051.00.04,4000252,237,720,open,na,ok,ok,nok,nok,ok,234,2,1,0,0,0,0,0,3,"1,27",18:00-18:30
2025-07-15,Morning,Alex,1,100005078.00.06,4000248,764,750,open,ok,ok,ok,nok,nok,ok,759,3,1,0,0,1,0,0,5,"0,65",10:00-10:30
2025-07-15,Morning,Alex,1,100005081.00.05,4000248,764,750,open,na,ok,ok,nok,nok,ok,756,4,1,0,0,3,0,0,8,"1,05",10:00-10:30
2025-07-15,Morning,Alex,1,100005058.00.05,4000248,764,750,open,na,ok,ok,nok,nok,ok,756,4,2,0,2,0,0,0,8,"1,05",10:00-10:30
2025-07-15,Afternoon,John,1,100005078.00.06,4000248,132,720,CLOSED,ok,ok,ok,ok,ok,ok,132,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-07-15,Afternoon,John,1,100005081.00.05,4000248,132,720,CLOSED,na,ok,ok,nok,ok,ok,129,2,0,0,0,1,0,0,3,"2,27",18:00-18:30
2025-07-15,Afternoon,John,1,100005058.00.05,4000248,132,720,CLOSED,na,ok,ok,nok,nok,ok,129,1,1,0,1,0,0,0,3,"2,27",18:00-18:30
2025-07-15,Afternoon,John,1,100005078.00.06,4000253,633,720,open,ok,ok,ok,nok,nok,ok,626,3,1,3,0,0,0,0,7,"1,11",18:00-18:30
2025-07-15,Afternoon,John,1,100005081.00.05,4000253,633,720,open,na,ok,ok,nok,nok,ok,628,3,1,0,1,0,0,0,5,"0,79",18:00-18:30
2025-07-15,Afternoon,John,1,100005058.00.05,4000253,633,720,open,na,ok,ok,nok,nok,ok,627,3,1,0,2,0,0,0,6,"0,95",18:00-18:30
2025-07-16,Morning,John,2,100005035.00.03,4000250,717,750,open,na,ok,ok,nok,nok,ok,709,4,2,2,0,0,0,0,8,"1,12",10:00-10:30
2025-07-16,Morning,John,2,100005039.00.04,4000250,717,750,open,na,ok,ok,nok,nok,ok,709,4,2,0,0,2,0,0,8,"1,12",10:00-10:30
2025-07-16,Afternoon,Alex,2,100005035.00.03,4000250,437,720,CLOSED,na,ok,ok,nok,nok,ok,429,5,1,0,0,2,0,0,8,"1,83",18:00-18:30
2025-07-16,Afternoon,Alex,2,100005039.00.04,4000250,437,720,CLOSED,na,ok,ok,nok,ok,ok,434,2,0,1,0,0,0,0,3,"0,69",18:00-18:30
2025-07-16,Afternoon,Alex,2,100005035.00.03,4000254,293,720,open,na,ok,ok,nok,ok,ok,292,1,0,0,0,0,0,0,1,"0,34",18:00-18:30
2025-07-16,Afternoon,Alex,2,100005039.00.04,4000254,293,720,open,na,ok,ok,nok,nok,ok,287,4,1,1,0,0,0,0,6,"2,05",18:00-18:30
2025-07-17,Morning,John,3,100005049.00.03,4000252,717,750,open,na,ok,ok,nok,nok,ok,707,5,2,0,3,0,0,0,10,"1,39",10:00-10:30
2025-07-17,Morning,John,3,100005051.00.04,4000252,717,750,open,na,ok,ok,nok,nok,ok,708,4,3,0,0,2,0,0,9,"1,26",10:00-10:30
2025-07-17,Afternoon,Alex,3,100005049.00.03,4000252,246,720,CLOSED,na,ok,ok,nok,nok,ok,243,2,1,0,0,0,0,0,3,"1,22",18:00-18:30
2025-07-17,Afternoon,Alex,3,100005051.00.04,4000252,246,720,CLOSED,na,ok,ok,nok,ok,ok,243,2,0,1,0,0,0,0,3,"1,22",18:00-18:30
2025-07-17,Afternoon,Alex,3,100005049.00.03,4000256,498,720,open,na,ok,ok,nok,ok,ok,496,1,0,1,0,0,0,0,2,"0,4",18:00-18:30
2025-07-17,Afternoon,Alex,3,100005051.00.04,4000256,498,720,open,na,ok,ok,nok,nok,ok,492,3,2,0,1,0,0,0,6,"1,2",18:00-18:30
2025-07-18,Morning,John,1,100005078.00.06,4000253,567,720,CLOSED,ok,ok,ok,nok,nok,ok,560,4,1,0,2,0,0,0,7,"1,23",10:00-10:30
2025-07-18,Morning,John,1,100005081.00.05,4000253,567,720,CLOSED,na,ok,ok,nok,nok,ok,561,3,1,2,0,0,0,0,6,"1,06",10:00-10:30
2025-07-18,Morning,John,1,100005058.00.05,4000253,567,720,CLOSED,na,ok,ok,nok,nok,ok,559,4,2,0,0,2,0,0,8,"1,41",10:00-10:30
2025-07-18,Morning,John,1,100005078.00.06,4000257,184,720,open,ok,ok,ok,nok,nok,ok,182,1,1,0,0,0,0,0,2,"1,09",10:00-10:30
2025-07-18,Morning,John,1,100005081.00.05,4000257,184,720,open,na,ok,ok,nok,nok,ok,182,1,1,0,0,0,0,0,2,"1,09",10:00-10:30
2025-07-18,Morning,John,1,100005058.00.05,4000257,184,720,open,na,ok,ok,ok,ok,ok,184,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-07-18,Afternoon,Alex,1,100005078.00.06,4000257,737,750,open,ok,ok,ok,nok,nok,ok,731,4,1,1,0,0,0,0,6,"0,81",18:00-18:30
2025-07-18,Afternoon,Alex,1,100005081.00.05,4000257,737,750,open,na,ok,ok,nok,nok,ok,728,5,2,2,0,0,0,0,9,"1,22",18:00-18:30
2025-07-18,Afternoon,Alex,1,100005058.00.05,4000257,737,750,open,na,ok,ok,nok,nok,ok,725,7,2,0,3,0,0,0,12,"1,63",18:00-18:30
2025-07-21,Morning,John,1,100005078.00.06,4000257,279,720,CLOSED,ok,ok,ok,nok,ok,ok,278,1,0,0,0,0,0,0,1,"0,36",10:00-10:30
2025-07-21,Morning,John,1,100005081.00.05,4000257,279,720,CLOSED,na,ok,ok,nok,nok,ok,276,1,1,0,1,0,0,0,3,"1,08",10:00-10:30
2025-07-21,Morning,John,1,100005058.00.05,4000257,279,720,CLOSED,na,ok,ok,nok,nok,ok,276,2,1,0,0,0,0,0,3,"1,08",10:00-10:30
2025-07-21,Morning,John,1,100005078.00.06,4000260,482,720,open,ok,ok,ok,nok,ok,ok,480,1,0,1,0,0,0,0,2,"0,41",10:00-10:30
2025-07-21,Morning,John,1,100005081.00.05,4000260,482,720,open,na,ok,ok,nok,nok,ok,474,4,2,0,2,0,0,0,8,"1,66",10:00-10:30
2025-07-21,Morning,John,1,100005058.00.05,4000260,482,720,open,na,ok,ok,nok,nok,ok,475,4,2,0,0,1,0,0,7,"1,45",10:00-10:30
2025-07-21,Afternoon,Alex,1,100005078.00.06,4000260,718,720,CLOSED,ok,ok,ok,nok,ok,ok,716,1,0,0,0,0,0,1,2,"0,28",18:00-18:30
2025-07-21,Afternoon,Alex,1,100005081.00.05,4000260,718,720,CLOSED,na,ok,ok,nok,nok,ok,710,4,2,2,0,0,0,0,8,"1,11",18:00-18:30
2025-07-21,Afternoon,Alex,1,100005058.00.05,4000260,718,720,CLOSED,na,ok,ok,nok,nok,ok,713,2,1,0,2,0,0,0,5,"0,7",18:00-18:30
2025-07-21,Afternoon,Alex,1,100005078.00.06,4000261,39,720,open,ok,ok,ok,ok,ok,ok,39,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-07-21,Afternoon,Alex,1,100005081.00.05,4000261,39,720,open,na,ok,ok,nok,ok,ok,38,1,0,0,0,0,0,0,1,"2,56",18:00-18:30
2025-07-21,Afternoon,Alex,1,100005058.00.05,4000261,39,720,open,na,ok,ok,nok,ok,ok,38,1,0,0,0,0,0,0,1,"2,56",18:00-18:30
2025-07-22,Morning,John,2,100005035.00.03,4000258,668,720,CLOSED,na,ok,ok,nok,nok,ok,661,4,2,0,1,0,0,0,7,"1,05",10:00-10:30
2025-07-22,Morning,John,2,100005039.00.04,4000258,668,720,CLOSED,na,ok,ok,nok,nok,ok,663,2,2,0,0,1,0,0,5,"0,75",10:00-10:30
2025-07-22,Morning,John,2,100005035.00.03,4000263,80,720,open,na,ok,ok,nok,ok,ok,79,1,0,0,0,0,0,0,1,"1,25",10:00-10:30
2025-07-22,Morning,John,2,100005039.00.04,4000263,80,720,open,na,ok,ok,ok,ok,ok,80,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-07-22,Afternoon,Alex,2,100005035.00.03,4000263,757,750,open,na,ok,ok,nok,nok,ok,744,7,2,0,0,4,0,0,13,"1,72",18:00-18:30
2025-07-22,Afternoon,Alex,2,100005039.00.04,4000263,757,750,open,na,ok,ok,nok,nok,ok,749,4,1,3,0,0,0,0,8,"1,06",18:00-18:30
2025-07-23,Morning,Alex,3,100005049.00.03,4000259,439,720,CLOSED,na,ok,ok,nok,nok,ok,437,1,1,0,0,0,0,0,2,"0,46",10:00-10:30
2025-07-23,Morning,Alex,3,100005051.00.04,4000259,439,720,CLOSED,na,ok,ok,nok,nok,ok,437,1,1,0,0,0,0,0,2,"0,46",10:00-10:30
2025-07-23,Morning,Alex,3,100005049.00.03,4000264,279,720,open,na,ok,ok,nok,nok,ok,274,2,2,1,0,0,0,0,5,"1,79",10:00-10:30
2025-07-23,Morning,Alex,3,100005051.00.04,4000264,279,720,open,na,ok,ok,nok,ok,ok,276,2,0,0,0,1,0,0,3,"1,08",10:00-10:30
2025-07-23,Afternoon,John,3,100005049.00.03,4000264,728,750,open,na,ok,ok,nok,nok,ok,717,7,2,2,0,0,0,0,11,"1,51",18:00-18:30
2025-07-23,Afternoon,John,3,100005051.00.04,4000264,728,750,open,na,ok,ok,nok,nok,ok,724,3,1,0,0,0,0,0,4,"0,55",18:00-18:30
2025-07-24,Morning,Alex,1,100005078.00.06,4000261,751,750,open,ok,ok,ok,nok,nok,ok,746,3,1,1,0,0,0,0,5,"0,67",10:00-10:30
2025-07-24,Morning,Alex,1,100005081.00.05,4000261,751,750,open,na,ok,ok,nok,nok,ok,739,7,3,2,0,0,0,0,12,"1,6",10:00-10:30
2025-07-24,Morning,Alex,1,100005058.00.05,4000261,751,750,open,na,ok,ok,nok,nok,ok,741,6,2,0,0,2,0,0,10,"1,33",10:00-10:30
2025-07-24,Afternoon,John,1,100005078.00.06,4000261,410,720,CLOSED,ok,ok,ok,nok,ok,ok,407,2,0,0,0,1,0,0,3,"0,73",18:00-18:30
2025-07-24,Afternoon,John,1,100005081.00.05,4000261,410,720,CLOSED,na,ok,ok,nok,nok,ok,404,4,1,1,0,0,0,0,6,"1,46",18:00-18:30
2025-07-24,Afternoon,John,1,100005058.00.05,4000261,410,720,CLOSED,na,ok,ok,nok,nok,ok,407,1,1,0,0,1,0,0,3,"0,73",18:00-18:30
2025-07-24,Afternoon,John,1,100005078.00.06,4000265,333,720,open,ok,ok,ok,nok,ok,ok,332,1,0,0,0,0,0,0,1,"0,3",18:00-18:30
2025-07-24,Afternoon,John,1,100005081.00.05,4000265,333,720,open,na,ok,ok,nok,nok,ok,324,6,2,0,1,0,0,0,9,"2,7",18:00-18:30
2025-07-24,Afternoon,John,1,100005058.00.05,4000265,333,720,open,na,ok,ok,nok,nok,ok,331,1,1,0,0,0,0,0,2,"0,6",18:00-18:30
2025-07-25,Morning,Alex,2,100005035.00.03,4000263,363,720,CLOSED,na,ok,ok,nok,ok,ok,362,1,0,0,0,0,0,0,1,"0,28",10:00-10:30
2025-07-25,Morning,Alex,2,100005039.00.04,4000263,363,720,CLOSED,na,ok,ok,nok,nok,ok,359,2,1,0,0,1,0,0,4,"1,1",10:00-10:30
2025-07-25,Morning,Alex,2,100005035.00.03,4000266,362,720,open,na,ok,ok,nok,nok,ok,357,2,1,0,0,2,0,0,5,"1,38",10:00-10:30
